empID,Name,Salary
9971,Ronald Reyes,150000
9949,David Matthews,150000
9838,Bobby Conley,150000
9804,Corey Williams,150000
9779,Stacey Summers,150000
9754,Isaiah Jones,150000
9728,Michelle Hoover DVM,150000
97,Donald Hernandez,150000
9666,Jason Hernandez,150000
9629,Robert Freeman,150000
9531,Jorge Miranda,150000
9502,Kathleen Jones,150000
9476,Amanda Gilbert,150000
9407,Pamela Brown,150000
9370,Edward Mcclain,150000
9258,Diane Barnett,150000
9170,Stephen Clark,150000
9152,Daniel Cole,150000
912,Debra Young,150000
9074,Hunter Scott DDS,150000
9008,Zachary Smith,150000
8966,Danny Taylor,150000
8900,Holly Sanchez,150000
872,Michael Dixon,150000
8712,Michael Vargas,150000
8697,Steven Smith,150000
8631,Monica Castaneda,150000
8608,Maria Hartman,150000
8606,Brandon Ward,150000
8576,Ashley Williamson,150000
8513,Lori Osborne,150000
8483,Anne Moore,150000
843,Dillon Kelley,150000
8369,Amy Garcia,150000
8292,Joe Juarez,150000
8166,Michael Johnson,150000
8148,Carrie Marquez DVM,150000
8075,Mark King,150000
8022,Stacey Strong,150000
8003,Jennifer Howell,150000
7993,Melanie Turner,150000
7973,Robert Wilson,150000
7969,Jonathan Smith,150000
7940,John Davis,150000
793,Kayla Soto,150000
7900,Elizabeth Davis,150000
7850,Melissa Williams,150000
7831,Kathy Johnson,150000
7818,Brittany Ingram,150000
7811,Wanda Baker,150000
7795,Michael Gray,150000
7792,Sarah Lopez,150000
7561,Shelly Cox,150000
7531,Mike Mclean,150000
7411,Charles Schmidt,150000
7322,Geoffrey Erickson,150000
7316,Robert Lopez,150000
7313,Danielle Tyler,150000
724,Todd Dean,150000
7201,Laura Herring DDS,150000
703,Amanda Adams,150000
702,Beth Adams,150000
7009,Jennifer Farley,150000
6997,Karen Davis,150000
6915,Terry Nguyen,150000
6865,Brian Lutz,150000
6862,Logan Taylor,150000
6813,Virginia Bush,150000
6775,Stacey Proctor,150000
6771,Derek Jones,150000
6705,Scott Allen,150000
6321,Sarah Wilson,150000
6290,Ernest Beck,150000
6282,Dr. Nicholas Torres DDS,150000
6227,Lauren Daniel,150000
618,Christine Newton,150000
6129,Rhonda Combs,150000
6077,Mike Price MD,150000
6012,Mrs. Sherry Castro,150000
594,Lee Sullivan,150000
591,Brandon Nelson,150000
5831,Vickie Sanders DVM,150000
5670,Kevin Yoder,150000
5630,Jacob Ali,150000
5619,Mary Allison,150000
552,Kimberly Morales,150000
5478,Erin Juarez,150000
5476,Cynthia Olsen,150000
5448,Linda Curtis,150000
5441,Sheri Andrews,150000
5438,Michael Campbell,150000
5344,James Murphy,150000
528,Shannon Bailey,150000
5266,Allen Jones,150000
5251,Vincent Phillips,150000
5195,David Thomas,150000
5129,William Bond,150000
5034,George Morgan,150000
4914,James Thomas,150000
4909,Wesley Haynes,150000
4903,Kathryn Romero,150000
4859,Rachael Jones,150000
4832,Madison Warren,150000
4800,Jorge Mathews,150000
4734,Deborah Wright,150000
4707,Michael Thompson,150000
4683,Julie Horne,150000
4654,Miguel Marquez,150000
4555,Dana Gonzalez,150000
4521,Robert Gomez,150000
451,Beth Harris,150000
4445,Lauren Rodriguez,150000
4442,Patricia Haney,150000
4425,Joseph Rodriguez,150000
4346,Stephanie Wang,150000
4252,Angel Ewing,150000
424,Joseph Olsen,150000
4178,Andrew Dean,150000
4165,Cindy Price,150000
4158,Frederick Campbell,150000
4136,Amanda Hunter,150000
4114,Nicholas Smith,150000
4076,Grace Martinez,150000
4048,David Porter,150000
4036,Tommy Kim,150000
4028,Scott Scott,150000
398,Sean Morrison,150000
3960,Alexandra Smith,150000
3940,Adam Alvarez,150000
3863,Linda Adams,150000
3805,Carla Stone,150000
3790,Thomas Johnson,150000
3768,Christine Trujillo,150000
3767,Ryan Hansen,150000
3758,Randy Smith,150000
3711,Shelly Miller,150000
3674,Christine Patel,150000
3654,Vincent Johnson,150000
3518,Jessica Wallace,150000
3473,Katelyn Wright,150000
3469,Mrs. Victoria Robertson,150000
3450,Alyssa Johns,150000
3327,Wendy Baker,150000
3313,Michael Kirk,150000
3283,Stephanie Spears,150000
3260,William Powell,150000
3215,Laura Floyd,150000
3160,Kristina Middleton MD,150000
3141,Jennifer Rose,150000
3139,Joel Stevenson,150000
3098,Erika Calderon,150000
2947,Shaun Brown,150000
2927,Willie Yoder,150000
2925,Laura Ford,150000
2896,Allen Rowe,150000
2859,Lauren Coleman,150000
2853,Joshua Gibson,150000
2809,Bradley Garcia,150000
2798,Stephen Gonzalez,150000
2703,Andrea Anthony,150000
2654,Anthony Allison,150000
2646,April Lopez,150000
2553,Richard Walker MD,150000
2443,Tammy Sanchez,150000
2433,Timothy Wiley,150000
2374,Donald Kaufman,150000
2337,Robert Joyce,150000
2326,Jacob Wiley,150000
2288,Jacqueline Velasquez,150000
2248,Logan Todd,150000
2241,Jane Frye,150000
2207,Zachary Evans,150000
2189,Kristina Mitchell,150000
2181,Michael Moss,150000
2168,Sharon Clark,150000
2035,Jimmy Schwartz,150000
2022,Kenneth Harris,150000
2002,James Miller,150000
1997,Bradley Garcia,150000
1985,Candice Cummings,150000
1902,Jennifer Huffman,150000
1893,Cindy Shields,150000
1892,Christina Smith,150000
1890,Jill Thompson,150000
189,Lisa Owen,150000
1810,Susan Brown,150000
1761,Jennifer Friedman,150000
1670,Linda Holmes,150000
1664,Angela Williams,150000
1643,Christopher Hill,150000
1547,Garrett Moore,150000
1529,Jorge Johnston,150000
1508,Amy Gould,150000
1506,Alyssa White,150000
14999,Cynthia Frost,150000
14924,Joseph Hill,150000
14796,Christopher Jackson,150000
14667,Shane Benson,150000
14643,Brittany Salazar,150000
14597,Damon Smith,150000
14554,Thomas Shaw,150000
14513,Brian Walter,150000
1448,Laura Bennett,150000
14479,Monica Ramsey,150000
14449,Brian Fox,150000
14448,Michael Cook,150000
14442,Kristopher Perez,150000
14390,Andrea Rocha,150000
14320,George Stout,150000
14245,Sherry Molina MD,150000
14176,John Hall,150000
14052,Suzanne Smith,150000
1405,Jennifer Rodgers,150000
14029,Helen Norton,150000
14019,Christine Vasquez,150000
13984,Lauren Drake,150000
1398,Susan Hill,150000
1391,Nicole Thomas,150000
13878,Miguel Cooper,150000
13870,Nicole Bright,150000
1384,Eric Norris,150000
13780,Alexis Potts,150000
13763,Sarah Gray,150000
13738,Clinton Patton,150000
13584,Kevin Morris,150000
134,Philip Mitchell,150000
13387,Linda Weeks,150000
13327,Joseph Hall,150000
13292,Dr. Brandon Smith,150000
1328,Hannah Wells,150000
13272,Justin Powell,150000
1317,Jeffrey Duran,150000
13149,Susan Marshall,150000
13038,Erika Morris,150000
13000,Courtney Ochoa,150000
12977,Daniel Robinson,150000
1291,Joseph Elliott,150000
12905,Timothy Robles,150000
12804,Andrea Duran,150000
12708,Amanda Riley,150000
12637,Michael Jimenez,150000
12605,Douglas Phillips,150000
12597,Kristen Diaz,150000
1252,Peggy Richardson,150000
12477,Donald Hughes,150000
12448,Andrew Knox,150000
12351,Eric Sellers,150000
12284,Heather Miller,150000
12212,Curtis Flores,150000
12200,Debbie Bryant,150000
12173,Kristen Taylor,150000
12148,Ronald Gonzalez,150000
12065,Jose Sullivan,150000
11994,Kelly Smith,150000
11888,Summer Benson,150000
11853,Joshua Baird,150000
11773,Nathan Stevens,150000
11765,Joshua Hughes,150000
11716,Blake Oneal,150000
11484,Rebecca Brown,150000
1145,Sandra Gutierrez,150000
11445,Nathan Charles,150000
11394,Alicia Ramos,150000
11344,Jessica Hall,150000
11312,Dawn Crawford,150000
11302,Andrew Arnold,150000
1102,Kaitlin Eaton,150000
10980,Samuel Taylor,150000
10971,Sheryl Anderson,150000
10946,John Hall,150000
10852,Keith King PhD,150000
10833,Nicole Bartlett,150000
10757,Christopher Watson,150000
10751,Jeffrey Logan,150000
1075,Susan Davis,150000
10725,Kelly Parrish,150000
10586,Lori Meadows,150000
10529,Stacey Mays,150000
10484,Vanessa Sanchez,150000
10451,Travis Mcgee,150000
10432,Paul Sandoval,150000
1036,Eric Morris,150000
10342,Beverly Martin,150000
10263,Chad Short,150000
10253,Charles Stephens,150000
10228,Kristen Zuniga,150000
10176,Andrea Garcia,150000
10104,Henry Robinson,150000
10038,Alfred Pacheco,150000
10025,Jennifer White,150000
9959,Laura Lee,140000
994,Aaron Brown,140000
9935,Peter Bennett,140000
9929,Shawn Mayo,140000
9886,Frederick Taylor,140000
9831,Brianna Andrade,140000
9817,Shannon Ryan,140000
9796,Heather Patterson,140000
9699,Crystal Stokes,140000
9658,Gina Boyd MD,140000
9620,Valerie Leonard,140000
9575,Elizabeth Goodman,140000
9561,Luke Sims,140000
9499,Trevor Macias,140000
9483,Amanda Fuller,140000
9447,Mary Mccarthy,140000
9442,Victor Rogers,140000
9413,Peter Mendoza,140000
9412,Meghan Trevino,140000
9405,Shannon Compton,140000
9398,Kevin Wiley,140000
9319,Brooke Washington,140000
9302,John Wyatt,140000
9290,Jessica Gallegos,140000
9250,Vincent Butler,140000
9144,Erica Robinson,140000
9136,Joseph Marshall,140000
909,Troy Mendoza,140000
8976,Shawn Scott,140000
8928,Dawn Andrews,140000
8893,Chase Scott,140000
8728,Stuart Crawford,140000
8715,Courtney Garcia,140000
8711,Travis Carlson,140000
8665,Barbara Mills,140000
8603,Robert Pugh,140000
8586,Brittney Mason,140000
8501,Christopher Miller,140000
8500,Rebecca Bryant,140000
8467,David Kidd,140000
8395,John Mann,140000
834,Larry Roth,140000
8336,Amy Smith,140000
818,Steven Banks,140000
8164,Greg Noble,140000
8063,Anna Jackson,140000
8002,Jorge Lopez,140000
7920,Edward Rodriguez,140000
7612,Rodney Norris,140000
7590,Robert Ortega,140000
7511,John Harrison,140000
7494,Leslie Sheppard,140000
7451,Amber Fuller,140000
7420,Linda Cox,140000
7357,Matthew Lyons,140000
7331,Jeffrey Watson,140000
730,Charles Nelson,140000
7265,Megan Ward,140000
7173,Renee Castillo,140000
717,Clayton Day,140000
7166,Andrew Cross,140000
7137,Cynthia Murphy,140000
7110,Nancy Franklin,140000
7100,Isaac Miller,140000
7063,Kenneth Meadows,140000
6993,Jill Berry,140000
6946,Nicolas Cannon,140000
6788,Kaitlin Dennis,140000
6781,Paul Pruitt,140000
6723,Bethany Hodge,140000
670,Mr. Nathan Davis,140000
6683,Jonathan Brown,140000
6662,David Sparks,140000
6655,Dr. Ronald Brooks PhD,140000
6557,Daniel Glover,140000
6553,Jennifer Mejia,140000
6546,Deborah Burton,140000
6529,Ronald Morris,140000
6495,Terry Zavala,140000
6455,Alexander Rios,140000
6442,Jeffrey Hartman,140000
6389,Alejandro Hartman,140000
63,Lisa Mack,140000
5994,Michael Rivers,140000
5980,Lauren Lewis,140000
5970,Tina Allen,140000
5872,Travis White,140000
587,Sandra Haynes,140000
5832,Heather Rivera,140000
5821,Jacob Henry,140000
5788,Charles Ford,140000
5730,Lisa Doyle,140000
5720,John Reyes,140000
5685,Paul Allen,140000
5645,Monique Franklin,140000
5601,Victoria Garcia,140000
5597,Barbara Cross,140000
5549,Jose Thomas,140000
5534,Taylor Weaver,140000
5508,Tricia Morrow,140000
5484,Kathy Johnson,140000
5372,Kayla Miller,140000
5369,Christine Austin,140000
5364,Jenna Holt,140000
5325,Nicholas Thompson,140000
5263,Penny Smith,140000
5261,Hannah Quinn MD,140000
5222,Beth Garcia,140000
5159,Emily Cook,140000
5095,Timothy Hardy,140000
5068,Vicki Thomas,140000
5050,Regina Ochoa,140000
5041,Andrew Warren,140000
498,Daniel Anderson,140000
4893,Whitney Peterson,140000
4836,Charlotte Navarro,140000
4809,Johnny Meyer,140000
4796,Miss Ashley Smith,140000
4738,Andrew Martinez,140000
4733,Nancy Clark,140000
4680,Darren Gonzalez,140000
4666,David Barnes,140000
4656,Carolyn Morgan,140000
4634,Stacey Bowen,140000
4577,Arthur Gates,140000
4461,Mr. Trevor Kelley,140000
4420,Robert Santiago,140000
4374,Michael Dalton,140000
4324,Patrick Arnold,140000
4303,Catherine Ortega,140000
4274,Stephen Dean,140000
4258,Kristin Wells,140000
4255,Nicole Humphrey DDS,140000
4202,David Newman,140000
4194,Tina Stevens,140000
4192,Samuel Smith,140000
4089,Mr. Andre Garza,140000
3759,James Anderson,140000
3724,Jessica Marshall,140000
3716,Andrew Howard,140000
3708,Shawn Jennings,140000
3701,Jason Miller,140000
3669,Jeremy Hernandez,140000
3629,Heather Thomas,140000
3452,Jennifer Chandler,140000
3393,Anthony Delgado,140000
3308,Russell Williams,140000
3307,Dylan Watkins,140000
3299,Nancy Atkins,140000
3268,Steven Travis,140000
3232,Charles Juarez,140000
3221,Linda Williams,140000
3144,Alyssa Decker,140000
3013,John Johnson,140000
2990,Donald Johnson,140000
2986,Brittney Anderson,140000
2933,Brenda Hodges,140000
2884,Tony Burton,140000
2876,James Payne,140000
2690,Keith Soto,140000
2670,James Palmer,140000
261,Robert Patterson,140000
2531,Kevin Mills,140000
2479,Gabrielle Crawford,140000
2455,Amber Warner,140000
242,Michele Yang,140000
2409,Sarah Christian,140000
2379,Jasmine Little,140000
2363,Cynthia Hodge,140000
2354,John Burton,140000
2342,Victoria Crane,140000
2336,Anthony Wilson,140000
2129,Vanessa Berry,140000
2053,Robert Jackson,140000
2051,Stephen Francis,140000
2009,Amy Thornton,140000
1996,Amy Hebert,140000
1873,Lynn Hansen,140000
1818,Jason White,140000
1816,Christine Stewart PhD,140000
178,Kelly Cherry MD,140000
1744,Mark Rodriguez,140000
1713,Francisco Jones,140000
1680,Beth Adams,140000
1656,Jonathan Thompson,140000
1655,Shane Williams,140000
1523,Jeffery Wilson,140000
1505,Paul Church,140000
14876,Gina Rice,140000
14649,Jonathan Navarro,140000
14644,Sabrina Hammond,140000
14594,Michelle Sanders,140000
14585,Herbert Miller,140000
14559,Corey Eaton,140000
14494,Michelle Cook,140000
14452,Luis Butler,140000
14337,Joseph Morse,140000
14330,Mary Santiago,140000
14198,Sean Evans,140000
14188,Erin Mitchell,140000
14123,Christine Hernandez,140000
14105,Kathryn Avila,140000
13936,Chase May,140000
13911,Garrett Donaldson,140000
13907,Mrs. Deborah Robinson,140000
13904,Paul Guerra,140000
13902,Sarah Lam,140000
13901,Stacy Huff,140000
13877,Veronica Miller,140000
13837,Timothy Coleman,140000
13821,Dustin Salas,140000
13816,Christopher Ortega,140000
1379,Rhonda Sparks,140000
13787,Brian Cook,140000
13769,Joshua Nguyen,140000
13665,Rachel Cohen,140000
13645,Mary Gutierrez,140000
13616,Kathy Copeland,140000
13448,Alejandro Gill,140000
1338,Jennifer Scott,140000
13228,Daniel Strickland,140000
13223,Richard Bryant,140000
13162,Robert Finley,140000
13060,Jonathan Baird,140000
12980,Brian Berry,140000
12951,Lori Lloyd,140000
12944,Richard Howard,140000
1292,Steven Tanner,140000
12904,Dean Shaw,140000
12834,Diane Mcintosh,140000
12832,Joshua Trevino,140000
12823,Brenda Reese,140000
12800,Mark Dickson,140000
12780,Tonya Mata,140000
1277,Sheryl Jacobs,140000
12764,Tami Durham,140000
12728,Bradley Brock,140000
12711,Brian Mendez,140000
12710,Adam Jones,140000
12689,Michael Taylor,140000
12656,Brian Daniels,140000
12643,John Ray,140000
1262,Brenda Carter,140000
1242,Martin Singleton,140000
12404,Carl Meza,140000
12325,Tara Mccormick,140000
12247,Jennifer Leonard,140000
122,Savannah Irwin,140000
1205,Donald Mccarty,140000
12039,Karen Rodriguez,140000
11969,Kathryn Delacruz,140000
11940,Caitlin Hays,140000
11807,Teresa Hayes,140000
1173,Wendy Morales,140000
11726,Michele Pierce,140000
11579,Emma Shaw,140000
11532,Mary Williams,140000
11497,Jill Singh,140000
11490,Anne Martinez,140000
11482,Alexandria Curtis,140000
11352,Becky Reynolds,140000
11303,James Allen,140000
11190,Louis Lane,140000
11171,Lucas Clark,140000
11089,Dorothy Fields,140000
11044,Katelyn Johnson,140000
10998,Victoria Reid,140000
10804,Ashley Waters,140000
10784,Kathy Young,140000
10694,Kevin Chen,140000
10681,Alexis Diaz,140000
10610,Rebecca Hicks,140000
10582,Marissa Raymond,140000
10575,Jacqueline Mcdonald,140000
10562,Tiffany Boyd,140000
10531,David Fletcher,140000
10454,Hector Maxwell,140000
10447,Megan Campos,140000
10400,Veronica Campbell,140000
10370,David Wilkinson,140000
10341,John Stout,140000
10337,Mr. Taylor Lee,140000
10292,Elizabeth Harrison,140000
10252,Erica Jones,140000
10246,Chelsea Cook,140000
10226,Daniel Ellis,140000
10195,Karen Sullivan,140000
10187,Natalie Jackson,140000
10123,Casey Gordon,140000
9933,John Chapman,130000
985,Wesley Jarvis,130000
9823,Jesse Hardy,130000
9741,Teresa Allen,130000
9714,Tracy Patterson,130000
9677,Stephanie Moreno,130000
9660,Tiffany Clark,130000
9578,Michelle Trevino,130000
9570,Daniel Bowen,130000
9549,William Huber,130000
9534,Stephanie Dawson,130000
9389,Mr. Marcus Smith,130000
9371,Olivia Knight,130000
9349,Marie Galvan,130000
9285,Judy Patterson,130000
9239,Rebecca Cole,130000
9234,Renee Murphy,130000
917,Crystal Edwards,130000
9158,William Johns,130000
9151,Emily Jones,130000
9137,Jamie Nunez,130000
9129,Aaron Cannon,130000
9114,Cynthia Freeman,130000
9006,Sean Nolan,130000
894,Katherine Adams,130000
8843,Maria Anderson,130000
8819,Daniel Davis,130000
8813,Ann Price,130000
8801,Molly Williams MD,130000
8723,Lisa Rice,130000
8595,Robert Clark,130000
8557,Christopher Serrano,130000
8489,Justin Diaz,130000
8463,Samantha Green,130000
841,Brandy Douglas,130000
8370,James Roberts,130000
8329,Brenda Hobbs,130000
8323,Randy Contreras,130000
8171,Daniel Wheeler,130000
8159,Kristina Ross,130000
8147,Nancy Rasmussen,130000
8141,David Cannon,130000
8113,Miss Jacqueline Brown,130000
8094,William Hoffman,130000
8050,Carrie Moreno,130000
8039,Robin Carson,130000
7961,Mike Green,130000
7949,Barbara French,130000
7946,Kimberly Smith,130000
7932,Kelsey Robinson,130000
7890,Christopher Collier,130000
7861,Brittany Berry,130000
7801,Dana Roth,130000
7790,Jesus Williamson,130000
7694,Juan Davis,130000
7685,Scott Anderson,130000
7622,Suzanne Hatfield,130000
7556,Edwin Barker,130000
7364,Joseph Gibson,130000
7250,Brittany Schultz,130000
725,Michael Armstrong,130000
7172,Denise Foster,130000
7149,Mary Fleming,130000
71,Steven Downs,130000
7094,Zachary Murphy,130000
7075,Ronald Johnston,130000
7035,Stephen Phillips,130000
7010,Manuel Taylor,130000
7000,Brandon Gomez,130000
6955,David Howell,130000
6866,Dawn Baker,130000
6841,David Rodriguez,130000
682,Lauren Perkins,130000
6791,Richard Hoffman,130000
6759,Steven May,130000
6630,Lee Anderson,130000
6624,Jennifer Garcia,130000
6599,Lauren Young,130000
6580,Adam Olson,130000
655,Nicole Kelly,130000
6512,Michael Livingston,130000
6501,Jill Jackson,130000
6485,Kenneth Kramer,130000
6418,Melissa Newman,130000
6405,Paula Nichols,130000
6382,James Hartman,130000
6305,Jacqueline Wright,130000
6295,Richard Ferguson,130000
6228,Michele Keith,130000
6203,Carlos Smith,130000
6183,John Brown,130000
6073,Marc Lowe,130000
6071,Julie Boyer,130000
6058,Andrew Reed,130000
6045,Eric Cunningham,130000
6044,Ronald Kramer,130000
5909,Lauren Adams,130000
5856,Susan Mccoy,130000
5823,Ricky Spencer,130000
5756,Samantha Gilmore,130000
5711,Michael Lucas,130000
566,Keith Owen,130000
5644,Kelsey Hoffman,130000
5643,Christopher Haas,130000
5609,Tony Jones,130000
5493,Timothy Briggs,130000
5464,Linda Coleman,130000
5458,Casey Gonzales,130000
5437,Beth Jones,130000
54,Luis Clayton,130000
5332,Deborah Smith,130000
5297,Walter Keller,130000
5133,Jennifer Wolfe,130000
5005,Christopher Walker,130000
4972,Mrs. Pamela Harris DDS,130000
4953,Carla Miller,130000
4947,Ronald Smith,130000
4907,Michael Juarez,130000
482,Caitlin Sullivan,130000
4806,Connie Martinez,130000
4757,David Hays,130000
4751,David Williams,130000
